dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension,split
2407,stochastic_004,stochastic,4,31,150024,0.05,0.45,0.0,128,6,train
2408,stochastic_004,stochastic,4,32,150024,0.05,0.45,0.0,128,6,train
2409,stochastic_004,stochastic,4,33,150024,0.05,0.45,0.0,128,6,train
2410,stochastic_004,stochastic,4,34,150024,0.05,0.45,0.0,128,6,train
2411,stochastic_004,stochastic,4,35,150024,0.05,0.45,0.0,128,6,train
2412,stochastic_004,stochastic,4,36,150024,0.05,0.45,0.0,128,6,train
2413,stochastic_004,stochastic,4,37,150024,0.05,0.45,0.0,128,6,train
2414,stochastic_004,stochastic,4,38,150024,0.05,0.45,0.0,128,6,train
2415,stochastic_004,stochastic,4,39,150024,0.05,0.45,0.0,128,6,train
2416,stochastic_004,stochastic,4,40,150024,0.05,0.45,0.0,128,6,train
2417,stochastic_004,stochastic,4,41,150024,0.05,0.45,0.0,128,6,train
2418,stochastic_004,stochastic,4,42,150024,0.05,0.45,0.0,128,6,train
2419,stochastic_004,stochastic,4,43,150024,0.05,0.45,0.0,128,6,train
2420,stochastic_004,stochastic,4,44,150024,0.05,0.45,0.0,128,6,train
2421,stochastic_004,stochastic,4,45,150024,0.05,0.45,0.0,128,6,train
2422,stochastic_004,stochastic,4,46,150024,0.05,0.45,0.0,128,6,train
2423,stochastic_004,stochastic,4,47,150024,0.05,0.45,0.0,128,6,train
2424,stochastic_004,stochastic,4,48,150024,0.05,0.45,0.0,128,6,train
2425,stochastic_004,stochastic,4,49,150024,0.05,0.45,0.0,128,6,train
2426,stochastic_004,stochastic,4,50,150024,0.05,0.45,0.0,128,6,train
2427,stochastic_004,stochastic,4,51,150024,0.05,0.45,0.0,128,6,train
2428,stochastic_004,stochastic,4,52,150024,0.05,0.45,0.0,128,6,train
2429,stochastic_004,stochastic,4,53,150024,0.05,0.45,0.0,128,6,train
2430,stochastic_004,stochastic,4,54,150024,0.05,0.45,0.0,128,6,train
2431,stochastic_004,stochastic,4,55,150024,0.05,0.45,0.0,128,6,train
2432,stochastic_004,stochastic,4,56,150024,0.05,0.45,0.0,128,6,train
2433,stochastic_004,stochastic,4,57,150024,0.05,0.45,0.0,128,6,train
2434,stochastic_004,stochastic,4,58,150024,0.05,0.45,0.0,128,6,train
2435,stochastic_004,stochastic,4,59,150024,0.05,0.45,0.0,128,6,train
2436,stochastic_004,stochastic,4,60,150024,0.05,0.45,0.0,128,6,train
2437,stochastic_004,stochastic,4,61,150024,0.05,0.45,0.0,128,6,train
2438,stochastic_004,stochastic,4,62,150024,0.05,0.45,0.0,128,6,train
2439,stochastic_004,stochastic,4,63,150024,0.05,0.45,0.0,128,6,train
2440,stochastic_004,stochastic,4,64,150024,0.05,0.45,0.0,128,6,train
2441,stochastic_004,stochastic,4,65,150024,0.05,0.45,0.0,128,6,train
2442,stochastic_004,stochastic,4,66,150024,0.05,0.45,0.0,128,6,train
2443,stochastic_004,stochastic,4,67,150024,0.05,0.45,0.0,128,6,train
2444,stochastic_004,stochastic,4,68,150024,0.05,0.45,0.0,128,6,train
2445,stochastic_004,stochastic,4,69,150024,0.05,0.45,0.0,128,6,train
2446,stochastic_004,stochastic,4,70,150024,0.05,0.45,0.0,128,6,train
2447,stochastic_004,stochastic,4,71,150024,0.05,0.45,0.0,128,6,train
2448,stochastic_004,stochastic,4,72,150024,0.05,0.45,0.0,128,6,train
2449,stochastic_004,stochastic,4,73,150024,0.05,0.45,0.0,128,6,train
2450,stochastic_004,stochastic,4,74,150024,0.05,0.45,0.0,128,6,train
2451,stochastic_004,stochastic,4,75,150024,0.05,0.45,0.0,128,6,train
2452,stochastic_004,stochastic,4,76,150024,0.05,0.45,0.0,128,6,train
2453,stochastic_004,stochastic,4,77,150024,0.05,0.45,0.0,128,6,train
2454,stochastic_004,stochastic,4,78,150024,0.05,0.45,0.0,128,6,train
2455,stochastic_004,stochastic,4,79,150024,0.05,0.45,0.0,128,6,train
2456,stochastic_004,stochastic,4,80,150024,0.05,0.45,0.0,128,6,train
2457,stochastic_004,stochastic,4,81,150024,0.05,0.45,0.0,128,6,train
2458,stochastic_004,stochastic,4,82,150024,0.05,0.45,0.0,128,6,train
2459,stochastic_004,stochastic,4,83,150024,0.05,0.45,0.0,128,6,train
2460,stochastic_004,stochastic,4,84,150024,0.05,0.45,0.0,128,6,train
2461,stochastic_004,stochastic,4,85,150024,0.05,0.45,0.0,128,6,train
2462,stochastic_004,stochastic,4,86,150024,0.05,0.45,0.0,128,6,train
2463,stochastic_004,stochastic,4,87,150024,0.05,0.45,0.0,128,6,train
2464,stochastic_004,stochastic,4,88,150024,0.05,0.45,0.0,128,6,train
2465,stochastic_004,stochastic,4,89,150024,0.05,0.45,0.0,128,6,train
2466,stochastic_004,stochastic,4,90,150024,0.05,0.45,0.0,128,6,train
2467,stochastic_004,stochastic,4,91,150024,0.05,0.45,0.0,128,6,train
2468,stochastic_004,stochastic,4,92,150024,0.05,0.45,0.0,128,6,train
2469,stochastic_004,stochastic,4,93,150024,0.05,0.45,0.0,128,6,train
2470,stochastic_004,stochastic,4,94,150024,0.05,0.45,0.0,128,6,train
2471,stochastic_004,stochastic,4,95,150024,0.05,0.45,0.0,128,6,train
2472,stochastic_004,stochastic,4,96,150024,0.05,0.45,0.0,128,6,train
2473,stochastic_004,stochastic,4,97,150024,0.05,0.45,0.0,128,6,train
2474,stochastic_004,stochastic,4,98,150024,0.05,0.45,0.0,128,6,train
2475,stochastic_005,stochastic,5,0,150025,0.05,0.45,0.0,128,6,train
2476,stochastic_005,stochastic,5,1,150025,0.05,0.45,0.0,128,6,train
2477,stochastic_005,stochastic,5,2,150025,0.05,0.45,0.0,128,6,train
2478,stochastic_005,stochastic,5,3,150025,0.05,0.45,0.0,128,6,train
2479,stochastic_005,stochastic,5,4,150025,0.05,0.45,0.0,128,6,train
2480,stochastic_005,stochastic,5,5,150025,0.05,0.45,0.0,128,6,train
2481,stochastic_005,stochastic,5,6,150025,0.05,0.45,0.0,128,6,train
2482,stochastic_005,stochastic,5,7,150025,0.05,0.45,0.0,128,6,train
2483,stochastic_005,stochastic,5,8,150025,0.05,0.45,0.0,128,6,train
2484,stochastic_005,stochastic,5,9,150025,0.05,0.45,0.0,128,6,train
2485,stochastic_005,stochastic,5,10,150025,0.05,0.45,0.0,128,6,train
2486,stochastic_005,stochastic,5,11,150025,0.05,0.45,0.0,128,6,train
2487,stochastic_005,stochastic,5,12,150025,0.05,0.45,0.0,128,6,train
2488,stochastic_005,stochastic,5,13,150025,0.05,0.45,0.0,128,6,train
2489,stochastic_005,stochastic,5,14,150025,0.05,0.45,0.0,128,6,train
2490,stochastic_005,stochastic,5,15,150025,0.05,0.45,0.0,128,6,train
2491,stochastic_005,stochastic,5,16,150025,0.05,0.45,0.0,128,6,train
2492,stochastic_005,stochastic,5,17,150025,0.05,0.45,0.0,128,6,train
2493,stochastic_005,stochastic,5,18,150025,0.05,0.45,0.0,128,6,train
2494,stochastic_005,stochastic,5,19,150025,0.05,0.45,0.0,128,6,train
2495,stochastic_005,stochastic,5,20,150025,0.05,0.45,0.0,128,6,train
2496,stochastic_005,stochastic,5,21,150025,0.05,0.45,0.0,128,6,train
2497,stochastic_005,stochastic,5,22,150025,0.05,0.45,0.0,128,6,train
2498,stochastic_005,stochastic,5,23,150025,0.05,0.45,0.0,128,6,train
2499,stochastic_005,stochastic,5,24,150025,0.05,0.45,0.0,128,6,train
2500,stochastic_005,stochastic,5,25,150025,0.05,0.45,0.0,128,6,train
2501,stochastic_005,stochastic,5,26,150025,0.05,0.45,0.0,128,6,train
2502,stochastic_005,stochastic,5,27,150025,0.05,0.45,0.0,128,6,train
2503,stochastic_005,stochastic,5,28,150025,0.05,0.45,0.0,128,6,train
2504,stochastic_005,stochastic,5,29,150025,0.05,0.45,0.0,128,6,train
2505,stochastic_005,stochastic,5,30,150025,0.05,0.45,0.0,128,6,train
2506,stochastic_005,stochastic,5,31,150025,0.05,0.45,0.0,128,6,train
2507,stochastic_005,stochastic,5,32,150025,0.05,0.45,0.0,128,6,train
2508,stochastic_005,stochastic,5,33,150025,0.05,0.45,0.0,128,6,train
2509,stochastic_005,stochastic,5,34,150025,0.05,0.45,0.0,128,6,train
2510,stochastic_005,stochastic,5,35,150025,0.05,0.45,0.0,128,6,train
2511,stochastic_005,stochastic,5,36,150025,0.05,0.45,0.0,128,6,train
2512,stochastic_005,stochastic,5,37,150025,0.05,0.45,0.0,128,6,train
2513,stochastic_005,stochastic,5,38,150025,0.05,0.45,0.0,128,6,train
2514,stochastic_005,stochastic,5,39,150025,0.05,0.45,0.0,128,6,train
2515,stochastic_005,stochastic,5,40,150025,0.05,0.45,0.0,128,6,train
2516,stochastic_005,stochastic,5,41,150025,0.05,0.45,0.0,128,6,train
2517,stochastic_005,stochastic,5,42,150025,0.05,0.45,0.0,128,6,train
2518,stochastic_005,stochastic,5,43,150025,0.05,0.45,0.0,128,6,train
2519,stochastic_005,stochastic,5,44,150025,0.05,0.45,0.0,128,6,train
2520,stochastic_005,stochastic,5,45,150025,0.05,0.45,0.0,128,6,train
2521,stochastic_005,stochastic,5,46,150025,0.05,0.45,0.0,128,6,train
2522,stochastic_005,stochastic,5,47,150025,0.05,0.45,0.0,128,6,train
2523,stochastic_005,stochastic,5,48,150025,0.05,0.45,0.0,128,6,train
2524,stochastic_005,stochastic,5,49,150025,0.05,0.45,0.0,128,6,train
2525,stochastic_005,stochastic,5,50,150025,0.05,0.45,0.0,128,6,train
2526,stochastic_005,stochastic,5,51,150025,0.05,0.45,0.0,128,6,train
2527,stochastic_005,stochastic,5,52,150025,0.05,0.45,0.0,128,6,train
2528,stochastic_005,stochastic,5,53,150025,0.05,0.45,0.0,128,6,train
2529,stochastic_005,stochastic,5,54,150025,0.05,0.45,0.0,128,6,train
2530,stochastic_005,stochastic,5,55,150025,0.05,0.45,0.0,128,6,train
2531,stochastic_005,stochastic,5,56,150025,0.05,0.45,0.0,128,6,train
2532,stochastic_005,stochastic,5,57,150025,0.05,0.45,0.0,128,6,train
2533,stochastic_005,stochastic,5,58,150025,0.05,0.45,0.0,128,6,train
2534,stochastic_005,stochastic,5,59,150025,0.05,0.45,0.0,128,6,train
2535,stochastic_005,stochastic,5,60,150025,0.05,0.45,0.0,128,6,train
2536,stochastic_005,stochastic,5,61,150025,0.05,0.45,0.0,128,6,train
2537,stochastic_005,stochastic,5,62,150025,0.05,0.45,0.0,128,6,train
2538,stochastic_005,stochastic,5,63,150025,0.05,0.45,0.0,128,6,train
2539,stochastic_005,stochastic,5,64,150025,0.05,0.45,0.0,128,6,train
2540,stochastic_005,stochastic,5,65,150025,0.05,0.45,0.0,128,6,train
2541,stochastic_005,stochastic,5,66,150025,0.05,0.45,0.0,128,6,train
2542,stochastic_005,stochastic,5,67,150025,0.05,0.45,0.0,128,6,train
2543,stochastic_005,stochastic,5,68,150025,0.05,0.45,0.0,128,6,train
2544,stochastic_005,stochastic,5,69,150025,0.05,0.45,0.0,128,6,train
2545,stochastic_005,stochastic,5,70,150025,0.05,0.45,0.0,128,6,train
2546,stochastic_005,stochastic,5,71,150025,0.05,0.45,0.0,128,6,train
2547,stochastic_005,stochastic,5,72,150025,0.05,0.45,0.0,128,6,train
2548,stochastic_005,stochastic,5,73,150025,0.05,0.45,0.0,128,6,train
2549,stochastic_005,stochastic,5,74,150025,0.05,0.45,0.0,128,6,train
2550,stochastic_005,stochastic,5,75,150025,0.05,0.45,0.0,128,6,train
2551,stochastic_005,stochastic,5,76,150025,0.05,0.45,0.0,128,6,train
2552,stochastic_005,stochastic,5,77,150025,0.05,0.45,0.0,128,6,train
2553,stochastic_005,stochastic,5,78,150025,0.05,0.45,0.0,128,6,train
2554,stochastic_005,stochastic,5,79,150025,0.05,0.45,0.0,128,6,train
2555,stochastic_005,stochastic,5,80,150025,0.05,0.45,0.0,128,6,train
2556,stochastic_005,stochastic,5,81,150025,0.05,0.45,0.0,128,6,train
2557,stochastic_005,stochastic,5,82,150025,0.05,0.45,0.0,128,6,train
2558,stochastic_005,stochastic,5,83,150025,0.05,0.45,0.0,128,6,train
2559,stochastic_005,stochastic,5,84,150025,0.05,0.45,0.0,128,6,train
2560,stochastic_005,stochastic,5,85,150025,0.05,0.45,0.0,128,6,train
2561,stochastic_005,stochastic,5,86,150025,0.05,0.45,0.0,128,6,train
2562,stochastic_005,stochastic,5,87,150025,0.05,0.45,0.0,128,6,train
2563,stochastic_005,stochastic,5,88,150025,0.05,0.45,0.0,128,6,train
2564,stochastic_005,stochastic,5,89,150025,0.05,0.45,0.0,128,6,train
2565,stochastic_005,stochastic,5,90,150025,0.05,0.45,0.0,128,6,train
2566,stochastic_005,stochastic,5,91,150025,0.05,0.45,0.0,128,6,train
2567,stochastic_005,stochastic,5,92,150025,0.05,0.45,0.0,128,6,train
2568,stochastic_005,stochastic,5,93,150025,0.05,0.45,0.0,128,6,train
2569,stochastic_005,stochastic,5,94,150025,0.05,0.45,0.0,128,6,train
2570,stochastic_005,stochastic,5,95,150025,0.05,0.45,0.0,128,6,train
2571,stochastic_005,stochastic,5,96,150025,0.05,0.45,0.0,128,6,train
2572,stochastic_005,stochastic,5,97,150025,0.05,0.45,0.0,128,6,train
2573,stochastic_005,stochastic,5,98,150025,0.05,0.45,0.0,128,6,train
2574,stochastic_006,stochastic,6,0,150026,0.05,0.45,0.0,128,6,train
2575,stochastic_006,stochastic,6,1,150026,0.05,0.45,0.0,128,6,train
2576,stochastic_006,stochastic,6,2,150026,0.05,0.45,0.0,128,6,train
2577,stochastic_006,stochastic,6,3,150026,0.05,0.45,0.0,128,6,train
2578,stochastic_006,stochastic,6,4,150026,0.05,0.45,0.0,128,6,train
2579,stochastic_006,stochastic,6,5,150026,0.05,0.45,0.0,128,6,train
2580,stochastic_006,stochastic,6,6,150026,0.05,0.45,0.0,128,6,train
2581,stochastic_006,stochastic,6,7,150026,0.05,0.45,0.0,128,6,train
2582,stochastic_006,stochastic,6,8,150026,0.05,0.45,0.0,128,6,train
2583,stochastic_006,stochastic,6,9,150026,0.05,0.45,0.0,128,6,train
2584,stochastic_006,stochastic,6,10,150026,0.05,0.45,0.0,128,6,train
2585,stochastic_006,stochastic,6,11,150026,0.05,0.45,0.0,128,6,train
2586,stochastic_006,stochastic,6,12,150026,0.05,0.45,0.0,128,6,train
2587,stochastic_006,stochastic,6,13,150026,0.05,0.45,0.0,128,6,train
2588,stochastic_006,stochastic,6,14,150026,0.05,0.45,0.0,128,6,train
2589,stochastic_006,stochastic,6,15,150026,0.05,0.45,0.0,128,6,train
2590,stochastic_006,stochastic,6,16,150026,0.05,0.45,0.0,128,6,train
2591,stochastic_006,stochastic,6,17,150026,0.05,0.45,0.0,128,6,train
2592,stochastic_006,stochastic,6,18,150026,0.05,0.45,0.0,128,6,train
2593,stochastic_006,stochastic,6,19,150026,0.05,0.45,0.0,128,6,train
2594,stochastic_006,stochastic,6,20,150026,0.05,0.45,0.0,128,6,train
2595,stochastic_006,stochastic,6,21,150026,0.05,0.45,0.0,128,6,train
2596,stochastic_006,stochastic,6,22,150026,0.05,0.45,0.0,128,6,train
2597,stochastic_006,stochastic,6,23,150026,0.05,0.45,0.0,128,6,train
2598,stochastic_006,stochastic,6,24,150026,0.05,0.45,0.0,128,6,train
2599,stochastic_006,stochastic,6,25,150026,0.05,0.45,0.0,128,6,train
2600,stochastic_006,stochastic,6,26,150026,0.05,0.45,0.0,128,6,train
2601,stochastic_006,stochastic,6,27,150026,0.05,0.45,0.0,128,6,train
2602,stochastic_006,stochastic,6,28,150026,0.05,0.45,0.0,128,6,train
2603,stochastic_006,stochastic,6,29,150026,0.05,0.45,0.0,128,6,train
2604,stochastic_006,stochastic,6,30,150026,0.05,0.45,0.0,128,6,train
2605,stochastic_006,stochastic,6,31,150026,0.05,0.45,0.0,128,6,train
2606,stochastic_006,stochastic,6,32,150026,0.05,0.45,0.0,128,6,train
2607,stochastic_006,stochastic,6,33,150026,0.05,0.45,0.0,128,6,train
2608,stochastic_006,stochastic,6,34,150026,0.05,0.45,0.0,128,6,train
2609,stochastic_006,stochastic,6,35,150026,0.05,0.45,0.0,128,6,train
2610,stochastic_006,stochastic,6,36,150026,0.05,0.45,0.0,128,6,train
2611,stochastic_006,stochastic,6,37,150026,0.05,0.45,0.0,128,6,train
2612,stochastic_006,stochastic,6,38,150026,0.05,0.45,0.0,128,6,train
2613,stochastic_006,stochastic,6,39,150026,0.05,0.45,0.0,128,6,train
2614,stochastic_006,stochastic,6,40,150026,0.05,0.45,0.0,128,6,train
2615,stochastic_006,stochastic,6,41,150026,0.05,0.45,0.0,128,6,train
2616,stochastic_006,stochastic,6,42,150026,0.05,0.45,0.0,128,6,train
2617,stochastic_006,stochastic,6,43,150026,0.05,0.45,0.0,128,6,train
2618,stochastic_006,stochastic,6,44,150026,0.05,0.45,0.0,128,6,train
2619,stochastic_006,stochastic,6,45,150026,0.05,0.45,0.0,128,6,train
2620,stochastic_006,stochastic,6,46,150026,0.05,0.45,0.0,128,6,train
2621,stochastic_006,stochastic,6,47,150026,0.05,0.45,0.0,128,6,train
2622,stochastic_006,stochastic,6,48,150026,0.05,0.45,0.0,128,6,train
2623,stochastic_006,stochastic,6,49,150026,0.05,0.45,0.0,128,6,train
2624,stochastic_006,stochastic,6,50,150026,0.05,0.45,0.0,128,6,train
2625,stochastic_006,stochastic,6,51,150026,0.05,0.45,0.0,128,6,train
2626,stochastic_006,stochastic,6,52,150026,0.05,0.45,0.0,128,6,train
2627,stochastic_006,stochastic,6,53,150026,0.05,0.45,0.0,128,6,train
2628,stochastic_006,stochastic,6,54,150026,0.05,0.45,0.0,128,6,train
2629,stochastic_006,stochastic,6,55,150026,0.05,0.45,0.0,128,6,train
2630,stochastic_006,stochastic,6,56,150026,0.05,0.45,0.0,128,6,train
2631,stochastic_006,stochastic,6,57,150026,0.05,0.45,0.0,128,6,train
2632,stochastic_006,stochastic,6,58,150026,0.05,0.45,0.0,128,6,train
2633,stochastic_006,stochastic,6,59,150026,0.05,0.45,0.0,128,6,train
2634,stochastic_006,stochastic,6,60,150026,0.05,0.45,0.0,128,6,train
2635,stochastic_006,stochastic,6,61,150026,0.05,0.45,0.0,128,6,train
2636,stochastic_006,stochastic,6,62,150026,0.05,0.45,0.0,128,6,train
2637,stochastic_006,stochastic,6,63,150026,0.05,0.45,0.0,128,6,train
2638,stochastic_006,stochastic,6,64,150026,0.05,0.45,0.0,128,6,train
2639,stochastic_006,stochastic,6,65,150026,0.05,0.45,0.0,128,6,train
2640,stochastic_006,stochastic,6,66,150026,0.05,0.45,0.0,128,6,train
2641,stochastic_006,stochastic,6,67,150026,0.05,0.45,0.0,128,6,train
2642,stochastic_006,stochastic,6,68,150026,0.05,0.45,0.0,128,6,train
2643,stochastic_006,stochastic,6,69,150026,0.05,0.45,0.0,128,6,train
2644,stochastic_006,stochastic,6,70,150026,0.05,0.45,0.0,128,6,train
2645,stochastic_006,stochastic,6,71,150026,0.05,0.45,0.0,128,6,train
2646,stochastic_006,stochastic,6,72,150026,0.05,0.45,0.0,128,6,train
2647,stochastic_006,stochastic,6,73,150026,0.05,0.45,0.0,128,6,train
2648,stochastic_006,stochastic,6,74,150026,0.05,0.45,0.0,128,6,train
2649,stochastic_006,stochastic,6,75,150026,0.05,0.45,0.0,128,6,train
2650,stochastic_006,stochastic,6,76,150026,0.05,0.45,0.0,128,6,train
2651,stochastic_006,stochastic,6,77,150026,0.05,0.45,0.0,128,6,train
2652,stochastic_006,stochastic,6,78,150026,0.05,0.45,0.0,128,6,train
2653,stochastic_006,stochastic,6,79,150026,0.05,0.45,0.0,128,6,train
2654,stochastic_006,stochastic,6,80,150026,0.05,0.45,0.0,128,6,train
2655,stochastic_006,stochastic,6,81,150026,0.05,0.45,0.0,128,6,train
2656,stochastic_006,stochastic,6,82,150026,0.05,0.45,0.0,128,6,train
2657,stochastic_006,stochastic,6,83,150026,0.05,0.45,0.0,128,6,train
2658,stochastic_006,stochastic,6,84,150026,0.05,0.45,0.0,128,6,train
2659,stochastic_006,stochastic,6,85,150026,0.05,0.45,0.0,128,6,train
2660,stochastic_006,stochastic,6,86,150026,0.05,0.45,0.0,128,6,train
2661,stochastic_006,stochastic,6,87,150026,0.05,0.45,0.0,128,6,train
2662,stochastic_006,stochastic,6,88,150026,0.05,0.45,0.0,128,6,train
2663,stochastic_006,stochastic,6,89,150026,0.05,0.45,0.0,128,6,train
2664,stochastic_006,stochastic,6,90,150026,0.05,0.45,0.0,128,6,train
2665,stochastic_006,stochastic,6,91,150026,0.05,0.45,0.0,128,6,train
2666,stochastic_006,stochastic,6,92,150026,0.05,0.45,0.0,128,6,train
2667,stochastic_006,stochastic,6,93,150026,0.05,0.45,0.0,128,6,train
2668,stochastic_006,stochastic,6,94,150026,0.05,0.45,0.0,128,6,train
2669,stochastic_006,stochastic,6,95,150026,0.05,0.45,0.0,128,6,train
2670,stochastic_006,stochastic,6,96,150026,0.05,0.45,0.0,128,6,train
2671,stochastic_006,stochastic,6,97,150026,0.05,0.45,0.0,128,6,train
2672,stochastic_006,stochastic,6,98,150026,0.05,0.45,0.0,128,6,train
2673,stochastic_007,stochastic,7,0,150027,0.05,0.45,0.0,128,6,train
2674,stochastic_007,stochastic,7,1,150027,0.05,0.45,0.0,128,6,train
2675,stochastic_007,stochastic,7,2,150027,0.05,0.45,0.0,128,6,train
2676,stochastic_007,stochastic,7,3,150027,0.05,0.45,0.0,128,6,train
2677,stochastic_007,stochastic,7,4,150027,0.05,0.45,0.0,128,6,train
2678,stochastic_007,stochastic,7,5,150027,0.05,0.45,0.0,128,6,train
2679,stochastic_007,stochastic,7,6,150027,0.05,0.45,0.0,128,6,train
2680,stochastic_007,stochastic,7,7,150027,0.05,0.45,0.0,128,6,train
2681,stochastic_007,stochastic,7,8,150027,0.05,0.45,0.0,128,6,train
2682,stochastic_007,stochastic,7,9,150027,0.05,0.45,0.0,128,6,train
2683,stochastic_007,stochastic,7,10,150027,0.05,0.45,0.0,128,6,train
2684,stochastic_007,stochastic,7,11,150027,0.05,0.45,0.0,128,6,train
2685,stochastic_007,stochastic,7,12,150027,0.05,0.45,0.0,128,6,train
2686,stochastic_007,stochastic,7,13,150027,0.05,0.45,0.0,128,6,train
2687,stochastic_007,stochastic,7,14,150027,0.05,0.45,0.0,128,6,train
2688,stochastic_007,stochastic,7,15,150027,0.05,0.45,0.0,128,6,train
2689,stochastic_007,stochastic,7,16,150027,0.05,0.45,0.0,128,6,train
2690,stochastic_007,stochastic,7,17,150027,0.05,0.45,0.0,128,6,train
2691,stochastic_007,stochastic,7,18,150027,0.05,0.45,0.0,128,6,train
2692,stochastic_007,stochastic,7,19,150027,0.05,0.45,0.0,128,6,train
2693,stochastic_007,stochastic,7,20,150027,0.05,0.45,0.0,128,6,train
2694,stochastic_007,stochastic,7,21,150027,0.05,0.45,0.0,128,6,train
2695,stochastic_007,stochastic,7,22,150027,0.05,0.45,0.0,128,6,train
2696,stochastic_007,stochastic,7,23,150027,0.05,0.45,0.0,128,6,train
2697,stochastic_007,stochastic,7,24,150027,0.05,0.45,0.0,128,6,train
2698,stochastic_007,stochastic,7,25,150027,0.05,0.45,0.0,128,6,train
2699,stochastic_007,stochastic,7,26,150027,0.05,0.45,0.0,128,6,train
2700,stochastic_007,stochastic,7,27,150027,0.05,0.45,0.0,128,6,train
2701,stochastic_007,stochastic,7,28,150027,0.05,0.45,0.0,128,6,train
2702,stochastic_007,stochastic,7,29,150027,0.05,0.45,0.0,128,6,train
2703,stochastic_007,stochastic,7,30,150027,0.05,0.45,0.0,128,6,train
2704,stochastic_007,stochastic,7,31,150027,0.05,0.45,0.0,128,6,train
2705,stochastic_007,stochastic,7,32,150027,0.05,0.45,0.0,128,6,train
2706,stochastic_007,stochastic,7,33,150027,0.05,0.45,0.0,128,6,train
2707,stochastic_007,stochastic,7,34,150027,0.05,0.45,0.0,128,6,train
2708,stochastic_007,stochastic,7,35,150027,0.05,0.45,0.0,128,6,train
2709,stochastic_007,stochastic,7,36,150027,0.05,0.45,0.0,128,6,train
2710,stochastic_007,stochastic,7,37,150027,0.05,0.45,0.0,128,6,train
2711,stochastic_007,stochastic,7,38,150027,0.05,0.45,0.0,128,6,train
2712,stochastic_007,stochastic,7,39,150027,0.05,0.45,0.0,128,6,train
