dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension
3323,stochastic_013,stochastic,13,56,150033,0.05,0.45,0.0,128,6
3324,stochastic_013,stochastic,13,57,150033,0.05,0.45,0.0,128,6
3325,stochastic_013,stochastic,13,58,150033,0.05,0.45,0.0,128,6
3326,stochastic_013,stochastic,13,59,150033,0.05,0.45,0.0,128,6
3327,stochastic_013,stochastic,13,60,150033,0.05,0.45,0.0,128,6
3328,stochastic_013,stochastic,13,61,150033,0.05,0.45,0.0,128,6
3329,stochastic_013,stochastic,13,62,150033,0.05,0.45,0.0,128,6
3330,stochastic_013,stochastic,13,63,150033,0.05,0.45,0.0,128,6
3331,stochastic_013,stochastic,13,64,150033,0.05,0.45,0.0,128,6
3332,stochastic_013,stochastic,13,65,150033,0.05,0.45,0.0,128,6
3333,stochastic_013,stochastic,13,66,150033,0.05,0.45,0.0,128,6
3334,stochastic_013,stochastic,13,67,150033,0.05,0.45,0.0,128,6
3335,stochastic_013,stochastic,13,68,150033,0.05,0.45,0.0,128,6
3336,stochastic_013,stochastic,13,69,150033,0.05,0.45,0.0,128,6
3337,stochastic_013,stochastic,13,70,150033,0.05,0.45,0.0,128,6
3338,stochastic_013,stochastic,13,71,150033,0.05,0.45,0.0,128,6
3339,stochastic_013,stochastic,13,72,150033,0.05,0.45,0.0,128,6
3340,stochastic_013,stochastic,13,73,150033,0.05,0.45,0.0,128,6
3341,stochastic_013,stochastic,13,74,150033,0.05,0.45,0.0,128,6
3342,stochastic_013,stochastic,13,75,150033,0.05,0.45,0.0,128,6
3343,stochastic_013,stochastic,13,76,150033,0.05,0.45,0.0,128,6
3344,stochastic_013,stochastic,13,77,150033,0.05,0.45,0.0,128,6
3345,stochastic_013,stochastic,13,78,150033,0.05,0.45,0.0,128,6
3346,stochastic_013,stochastic,13,79,150033,0.05,0.45,0.0,128,6
3347,stochastic_013,stochastic,13,80,150033,0.05,0.45,0.0,128,6
3348,stochastic_013,stochastic,13,81,150033,0.05,0.45,0.0,128,6
3349,stochastic_013,stochastic,13,82,150033,0.05,0.45,0.0,128,6
3350,stochastic_013,stochastic,13,83,150033,0.05,0.45,0.0,128,6
3351,stochastic_013,stochastic,13,84,150033,0.05,0.45,0.0,128,6
3352,stochastic_013,stochastic,13,85,150033,0.05,0.45,0.0,128,6
3353,stochastic_013,stochastic,13,86,150033,0.05,0.45,0.0,128,6
3354,stochastic_013,stochastic,13,87,150033,0.05,0.45,0.0,128,6
3355,stochastic_013,stochastic,13,88,150033,0.05,0.45,0.0,128,6
3356,stochastic_013,stochastic,13,89,150033,0.05,0.45,0.0,128,6
3357,stochastic_013,stochastic,13,90,150033,0.05,0.45,0.0,128,6
3358,stochastic_013,stochastic,13,91,150033,0.05,0.45,0.0,128,6
3359,stochastic_013,stochastic,13,92,150033,0.05,0.45,0.0,128,6
3360,stochastic_013,stochastic,13,93,150033,0.05,0.45,0.0,128,6
3361,stochastic_013,stochastic,13,94,150033,0.05,0.45,0.0,128,6
3362,stochastic_013,stochastic,13,95,150033,0.05,0.45,0.0,128,6
3363,stochastic_013,stochastic,13,96,150033,0.05,0.45,0.0,128,6
3364,stochastic_013,stochastic,13,97,150033,0.05,0.45,0.0,128,6
3365,stochastic_013,stochastic,13,98,150033,0.05,0.45,0.0,128,6
3366,stochastic_014,stochastic,14,0,150034,0.05,0.45,0.0,128,6
3367,stochastic_014,stochastic,14,1,150034,0.05,0.45,0.0,128,6
3368,stochastic_014,stochastic,14,2,150034,0.05,0.45,0.0,128,6
3369,stochastic_014,stochastic,14,3,150034,0.05,0.45,0.0,128,6
3370,stochastic_014,stochastic,14,4,150034,0.05,0.45,0.0,128,6
3371,stochastic_014,stochastic,14,5,150034,0.05,0.45,0.0,128,6
3372,stochastic_014,stochastic,14,6,150034,0.05,0.45,0.0,128,6
3373,stochastic_014,stochastic,14,7,150034,0.05,0.45,0.0,128,6
3374,stochastic_014,stochastic,14,8,150034,0.05,0.45,0.0,128,6
3375,stochastic_014,stochastic,14,9,150034,0.05,0.45,0.0,128,6
3376,stochastic_014,stochastic,14,10,150034,0.05,0.45,0.0,128,6
3377,stochastic_014,stochastic,14,11,150034,0.05,0.45,0.0,128,6
3378,stochastic_014,stochastic,14,12,150034,0.05,0.45,0.0,128,6
3379,stochastic_014,stochastic,14,13,150034,0.05,0.45,0.0,128,6
3380,stochastic_014,stochastic,14,14,150034,0.05,0.45,0.0,128,6
3381,stochastic_014,stochastic,14,15,150034,0.05,0.45,0.0,128,6
3382,stochastic_014,stochastic,14,16,150034,0.05,0.45,0.0,128,6
3383,stochastic_014,stochastic,14,17,150034,0.05,0.45,0.0,128,6
3384,stochastic_014,stochastic,14,18,150034,0.05,0.45,0.0,128,6
3385,stochastic_014,stochastic,14,19,150034,0.05,0.45,0.0,128,6
3386,stochastic_014,stochastic,14,20,150034,0.05,0.45,0.0,128,6
3387,stochastic_014,stochastic,14,21,150034,0.05,0.45,0.0,128,6
3388,stochastic_014,stochastic,14,22,150034,0.05,0.45,0.0,128,6
3389,stochastic_014,stochastic,14,23,150034,0.05,0.45,0.0,128,6
3390,stochastic_014,stochastic,14,24,150034,0.05,0.45,0.0,128,6
3391,stochastic_014,stochastic,14,25,150034,0.05,0.45,0.0,128,6
3392,stochastic_014,stochastic,14,26,150034,0.05,0.45,0.0,128,6
3393,stochastic_014,stochastic,14,27,150034,0.05,0.45,0.0,128,6
3394,stochastic_014,stochastic,14,28,150034,0.05,0.45,0.0,128,6
3395,stochastic_014,stochastic,14,29,150034,0.05,0.45,0.0,128,6
3396,stochastic_014,stochastic,14,30,150034,0.05,0.45,0.0,128,6
3397,stochastic_014,stochastic,14,31,150034,0.05,0.45,0.0,128,6
3398,stochastic_014,stochastic,14,32,150034,0.05,0.45,0.0,128,6
3399,stochastic_014,stochastic,14,33,150034,0.05,0.45,0.0,128,6
3400,stochastic_014,stochastic,14,34,150034,0.05,0.45,0.0,128,6
3401,stochastic_014,stochastic,14,35,150034,0.05,0.45,0.0,128,6
3402,stochastic_014,stochastic,14,36,150034,0.05,0.45,0.0,128,6
3403,stochastic_014,stochastic,14,37,150034,0.05,0.45,0.0,128,6
3404,stochastic_014,stochastic,14,38,150034,0.05,0.45,0.0,128,6
3405,stochastic_014,stochastic,14,39,150034,0.05,0.45,0.0,128,6
3406,stochastic_014,stochastic,14,40,150034,0.05,0.45,0.0,128,6
3407,stochastic_014,stochastic,14,41,150034,0.05,0.45,0.0,128,6
3408,stochastic_014,stochastic,14,42,150034,0.05,0.45,0.0,128,6
3409,stochastic_014,stochastic,14,43,150034,0.05,0.45,0.0,128,6
3410,stochastic_014,stochastic,14,44,150034,0.05,0.45,0.0,128,6
3411,stochastic_014,stochastic,14,45,150034,0.05,0.45,0.0,128,6
3412,stochastic_014,stochastic,14,46,150034,0.05,0.45,0.0,128,6
3413,stochastic_014,stochastic,14,47,150034,0.05,0.45,0.0,128,6
3414,stochastic_014,stochastic,14,48,150034,0.05,0.45,0.0,128,6
3415,stochastic_014,stochastic,14,49,150034,0.05,0.45,0.0,128,6
3416,stochastic_014,stochastic,14,50,150034,0.05,0.45,0.0,128,6
3417,stochastic_014,stochastic,14,51,150034,0.05,0.45,0.0,128,6
3418,stochastic_014,stochastic,14,52,150034,0.05,0.45,0.0,128,6
3419,stochastic_014,stochastic,14,53,150034,0.05,0.45,0.0,128,6
3420,stochastic_014,stochastic,14,54,150034,0.05,0.45,0.0,128,6
3421,stochastic_014,stochastic,14,55,150034,0.05,0.45,0.0,128,6
3422,stochastic_014,stochastic,14,56,150034,0.05,0.45,0.0,128,6
3423,stochastic_014,stochastic,14,57,150034,0.05,0.45,0.0,128,6
3424,stochastic_014,stochastic,14,58,150034,0.05,0.45,0.0,128,6
3425,stochastic_014,stochastic,14,59,150034,0.05,0.45,0.0,128,6
3426,stochastic_014,stochastic,14,60,150034,0.05,0.45,0.0,128,6
3427,stochastic_014,stochastic,14,61,150034,0.05,0.45,0.0,128,6
3428,stochastic_014,stochastic,14,62,150034,0.05,0.45,0.0,128,6
3429,stochastic_014,stochastic,14,63,150034,0.05,0.45,0.0,128,6
3430,stochastic_014,stochastic,14,64,150034,0.05,0.45,0.0,128,6
3431,stochastic_014,stochastic,14,65,150034,0.05,0.45,0.0,128,6
3432,stochastic_014,stochastic,14,66,150034,0.05,0.45,0.0,128,6
3433,stochastic_014,stochastic,14,67,150034,0.05,0.45,0.0,128,6
3434,stochastic_014,stochastic,14,68,150034,0.05,0.45,0.0,128,6
3435,stochastic_014,stochastic,14,69,150034,0.05,0.45,0.0,128,6
3436,stochastic_014,stochastic,14,70,150034,0.05,0.45,0.0,128,6
3437,stochastic_014,stochastic,14,71,150034,0.05,0.45,0.0,128,6
3438,stochastic_014,stochastic,14,72,150034,0.05,0.45,0.0,128,6
3439,stochastic_014,stochastic,14,73,150034,0.05,0.45,0.0,128,6
3440,stochastic_014,stochastic,14,74,150034,0.05,0.45,0.0,128,6
3441,stochastic_014,stochastic,14,75,150034,0.05,0.45,0.0,128,6
3442,stochastic_014,stochastic,14,76,150034,0.05,0.45,0.0,128,6
3443,stochastic_014,stochastic,14,77,150034,0.05,0.45,0.0,128,6
3444,stochastic_014,stochastic,14,78,150034,0.05,0.45,0.0,128,6
3445,stochastic_014,stochastic,14,79,150034,0.05,0.45,0.0,128,6
3446,stochastic_014,stochastic,14,80,150034,0.05,0.45,0.0,128,6
3447,stochastic_014,stochastic,14,81,150034,0.05,0.45,0.0,128,6
3448,stochastic_014,stochastic,14,82,150034,0.05,0.45,0.0,128,6
3449,stochastic_014,stochastic,14,83,150034,0.05,0.45,0.0,128,6
3450,stochastic_014,stochastic,14,84,150034,0.05,0.45,0.0,128,6
3451,stochastic_014,stochastic,14,85,150034,0.05,0.45,0.0,128,6
3452,stochastic_014,stochastic,14,86,150034,0.05,0.45,0.0,128,6
3453,stochastic_014,stochastic,14,87,150034,0.05,0.45,0.0,128,6
3454,stochastic_014,stochastic,14,88,150034,0.05,0.45,0.0,128,6
3455,stochastic_014,stochastic,14,89,150034,0.05,0.45,0.0,128,6
3456,stochastic_014,stochastic,14,90,150034,0.05,0.45,0.0,128,6
3457,stochastic_014,stochastic,14,91,150034,0.05,0.45,0.0,128,6
3458,stochastic_014,stochastic,14,92,150034,0.05,0.45,0.0,128,6
3459,stochastic_014,stochastic,14,93,150034,0.05,0.45,0.0,128,6
3460,stochastic_014,stochastic,14,94,150034,0.05,0.45,0.0,128,6
3461,stochastic_014,stochastic,14,95,150034,0.05,0.45,0.0,128,6
3462,stochastic_014,stochastic,14,96,150034,0.05,0.45,0.0,128,6
3463,stochastic_014,stochastic,14,97,150034,0.05,0.45,0.0,128,6
3464,stochastic_014,stochastic,14,98,150034,0.05,0.45,0.0,128,6
3465,stochastic_015,stochastic,15,0,150035,0.05,0.45,0.0,128,6
3466,stochastic_015,stochastic,15,1,150035,0.05,0.45,0.0,128,6
3467,stochastic_015,stochastic,15,2,150035,0.05,0.45,0.0,128,6
3468,stochastic_015,stochastic,15,3,150035,0.05,0.45,0.0,128,6
3469,stochastic_015,stochastic,15,4,150035,0.05,0.45,0.0,128,6
3470,stochastic_015,stochastic,15,5,150035,0.05,0.45,0.0,128,6
3471,stochastic_015,stochastic,15,6,150035,0.05,0.45,0.0,128,6
3472,stochastic_015,stochastic,15,7,150035,0.05,0.45,0.0,128,6
3473,stochastic_015,stochastic,15,8,150035,0.05,0.45,0.0,128,6
3474,stochastic_015,stochastic,15,9,150035,0.05,0.45,0.0,128,6
3475,stochastic_015,stochastic,15,10,150035,0.05,0.45,0.0,128,6
3476,stochastic_015,stochastic,15,11,150035,0.05,0.45,0.0,128,6
3477,stochastic_015,stochastic,15,12,150035,0.05,0.45,0.0,128,6
3478,stochastic_015,stochastic,15,13,150035,0.05,0.45,0.0,128,6
3479,stochastic_015,stochastic,15,14,150035,0.05,0.45,0.0,128,6
3480,stochastic_015,stochastic,15,15,150035,0.05,0.45,0.0,128,6
3481,stochastic_015,stochastic,15,16,150035,0.05,0.45,0.0,128,6
3482,stochastic_015,stochastic,15,17,150035,0.05,0.45,0.0,128,6
3483,stochastic_015,stochastic,15,18,150035,0.05,0.45,0.0,128,6
3484,stochastic_015,stochastic,15,19,150035,0.05,0.45,0.0,128,6
3485,stochastic_015,stochastic,15,20,150035,0.05,0.45,0.0,128,6
3486,stochastic_015,stochastic,15,21,150035,0.05,0.45,0.0,128,6
3487,stochastic_015,stochastic,15,22,150035,0.05,0.45,0.0,128,6
3488,stochastic_015,stochastic,15,23,150035,0.05,0.45,0.0,128,6
3489,stochastic_015,stochastic,15,24,150035,0.05,0.45,0.0,128,6
3490,stochastic_015,stochastic,15,25,150035,0.05,0.45,0.0,128,6
3491,stochastic_015,stochastic,15,26,150035,0.05,0.45,0.0,128,6
3492,stochastic_015,stochastic,15,27,150035,0.05,0.45,0.0,128,6
3493,stochastic_015,stochastic,15,28,150035,0.05,0.45,0.0,128,6
3494,stochastic_015,stochastic,15,29,150035,0.05,0.45,0.0,128,6
3495,stochastic_015,stochastic,15,30,150035,0.05,0.45,0.0,128,6
3496,stochastic_015,stochastic,15,31,150035,0.05,0.45,0.0,128,6
3497,stochastic_015,stochastic,15,32,150035,0.05,0.45,0.0,128,6
3498,stochastic_015,stochastic,15,33,150035,0.05,0.45,0.0,128,6
3499,stochastic_015,stochastic,15,34,150035,0.05,0.45,0.0,128,6
3500,stochastic_015,stochastic,15,35,150035,0.05,0.45,0.0,128,6
3501,stochastic_015,stochastic,15,36,150035,0.05,0.45,0.0,128,6
3502,stochastic_015,stochastic,15,37,150035,0.05,0.45,0.0,128,6
3503,stochastic_015,stochastic,15,38,150035,0.05,0.45,0.0,128,6
3504,stochastic_015,stochastic,15,39,150035,0.05,0.45,0.0,128,6
3505,stochastic_015,stochastic,15,40,150035,0.05,0.45,0.0,128,6
3506,stochastic_015,stochastic,15,41,150035,0.05,0.45,0.0,128,6
3507,stochastic_015,stochastic,15,42,150035,0.05,0.45,0.0,128,6
3508,stochastic_015,stochastic,15,43,150035,0.05,0.45,0.0,128,6
3509,stochastic_015,stochastic,15,44,150035,0.05,0.45,0.0,128,6
3510,stochastic_015,stochastic,15,45,150035,0.05,0.45,0.0,128,6
3511,stochastic_015,stochastic,15,46,150035,0.05,0.45,0.0,128,6
3512,stochastic_015,stochastic,15,47,150035,0.05,0.45,0.0,128,6
3513,stochastic_015,stochastic,15,48,150035,0.05,0.45,0.0,128,6
3514,stochastic_015,stochastic,15,49,150035,0.05,0.45,0.0,128,6
3515,stochastic_015,stochastic,15,50,150035,0.05,0.45,0.0,128,6
3516,stochastic_015,stochastic,15,51,150035,0.05,0.45,0.0,128,6
3517,stochastic_015,stochastic,15,52,150035,0.05,0.45,0.0,128,6
3518,stochastic_015,stochastic,15,53,150035,0.05,0.45,0.0,128,6
3519,stochastic_015,stochastic,15,54,150035,0.05,0.45,0.0,128,6
3520,stochastic_015,stochastic,15,55,150035,0.05,0.45,0.0,128,6
3521,stochastic_015,stochastic,15,56,150035,0.05,0.45,0.0,128,6
3522,stochastic_015,stochastic,15,57,150035,0.05,0.45,0.0,128,6
3523,stochastic_015,stochastic,15,58,150035,0.05,0.45,0.0,128,6
3524,stochastic_015,stochastic,15,59,150035,0.05,0.45,0.0,128,6
3525,stochastic_015,stochastic,15,60,150035,0.05,0.45,0.0,128,6
3526,stochastic_015,stochastic,15,61,150035,0.05,0.45,0.0,128,6
3527,stochastic_015,stochastic,15,62,150035,0.05,0.45,0.0,128,6
3528,stochastic_015,stochastic,15,63,150035,0.05,0.45,0.0,128,6
3529,stochastic_015,stochastic,15,64,150035,0.05,0.45,0.0,128,6
3530,stochastic_015,stochastic,15,65,150035,0.05,0.45,0.0,128,6
3531,stochastic_015,stochastic,15,66,150035,0.05,0.45,0.0,128,6
3532,stochastic_015,stochastic,15,67,150035,0.05,0.45,0.0,128,6
3533,stochastic_015,stochastic,15,68,150035,0.05,0.45,0.0,128,6
3534,stochastic_015,stochastic,15,69,150035,0.05,0.45,0.0,128,6
3535,stochastic_015,stochastic,15,70,150035,0.05,0.45,0.0,128,6
3536,stochastic_015,stochastic,15,71,150035,0.05,0.45,0.0,128,6
3537,stochastic_015,stochastic,15,72,150035,0.05,0.45,0.0,128,6
3538,stochastic_015,stochastic,15,73,150035,0.05,0.45,0.0,128,6
3539,stochastic_015,stochastic,15,74,150035,0.05,0.45,0.0,128,6
3540,stochastic_015,stochastic,15,75,150035,0.05,0.45,0.0,128,6
3541,stochastic_015,stochastic,15,76,150035,0.05,0.45,0.0,128,6
3542,stochastic_015,stochastic,15,77,150035,0.05,0.45,0.0,128,6
3543,stochastic_015,stochastic,15,78,150035,0.05,0.45,0.0,128,6
3544,stochastic_015,stochastic,15,79,150035,0.05,0.45,0.0,128,6
3545,stochastic_015,stochastic,15,80,150035,0.05,0.45,0.0,128,6
3546,stochastic_015,stochastic,15,81,150035,0.05,0.45,0.0,128,6
3547,stochastic_015,stochastic,15,82,150035,0.05,0.45,0.0,128,6
3548,stochastic_015,stochastic,15,83,150035,0.05,0.45,0.0,128,6
3549,stochastic_015,stochastic,15,84,150035,0.05,0.45,0.0,128,6
3550,stochastic_015,stochastic,15,85,150035,0.05,0.45,0.0,128,6
3551,stochastic_015,stochastic,15,86,150035,0.05,0.45,0.0,128,6
3552,stochastic_015,stochastic,15,87,150035,0.05,0.45,0.0,128,6
3553,stochastic_015,stochastic,15,88,150035,0.05,0.45,0.0,128,6
3554,stochastic_015,stochastic,15,89,150035,0.05,0.45,0.0,128,6
3555,stochastic_015,stochastic,15,90,150035,0.05,0.45,0.0,128,6
3556,stochastic_015,stochastic,15,91,150035,0.05,0.45,0.0,128,6
3557,stochastic_015,stochastic,15,92,150035,0.05,0.45,0.0,128,6
3558,stochastic_015,stochastic,15,93,150035,0.05,0.45,0.0,128,6
3559,stochastic_015,stochastic,15,94,150035,0.05,0.45,0.0,128,6
3560,stochastic_015,stochastic,15,95,150035,0.05,0.45,0.0,128,6
3561,stochastic_015,stochastic,15,96,150035,0.05,0.45,0.0,128,6
3562,stochastic_015,stochastic,15,97,150035,0.05,0.45,0.0,128,6
3563,stochastic_015,stochastic,15,98,150035,0.05,0.45,0.0,128,6
3564,stochastic_016,stochastic,16,0,150036,0.05,0.45,0.0,128,6
3565,stochastic_016,stochastic,16,1,150036,0.05,0.45,0.0,128,6
3566,stochastic_016,stochastic,16,2,150036,0.05,0.45,0.0,128,6
3567,stochastic_016,stochastic,16,3,150036,0.05,0.45,0.0,128,6
3568,stochastic_016,stochastic,16,4,150036,0.05,0.45,0.0,128,6
3569,stochastic_016,stochastic,16,5,150036,0.05,0.45,0.0,128,6
3570,stochastic_016,stochastic,16,6,150036,0.05,0.45,0.0,128,6
3571,stochastic_016,stochastic,16,7,150036,0.05,0.45,0.0,128,6
3572,stochastic_016,stochastic,16,8,150036,0.05,0.45,0.0,128,6
3573,stochastic_016,stochastic,16,9,150036,0.05,0.45,0.0,128,6
3574,stochastic_016,stochastic,16,10,150036,0.05,0.45,0.0,128,6
3575,stochastic_016,stochastic,16,11,150036,0.05,0.45,0.0,128,6
3576,stochastic_016,stochastic,16,12,150036,0.05,0.45,0.0,128,6
3577,stochastic_016,stochastic,16,13,150036,0.05,0.45,0.0,128,6
3578,stochastic_016,stochastic,16,14,150036,0.05,0.45,0.0,128,6
3579,stochastic_016,stochastic,16,15,150036,0.05,0.45,0.0,128,6
3580,stochastic_016,stochastic,16,16,150036,0.05,0.45,0.0,128,6
3581,stochastic_016,stochastic,16,17,150036,0.05,0.45,0.0,128,6
3582,stochastic_016,stochastic,16,18,150036,0.05,0.45,0.0,128,6
3583,stochastic_016,stochastic,16,19,150036,0.05,0.45,0.0,128,6
3584,stochastic_016,stochastic,16,20,150036,0.05,0.45,0.0,128,6
3585,stochastic_016,stochastic,16,21,150036,0.05,0.45,0.0,128,6
3586,stochastic_016,stochastic,16,22,150036,0.05,0.45,0.0,128,6
3587,stochastic_016,stochastic,16,23,150036,0.05,0.45,0.0,128,6
3588,stochastic_016,stochastic,16,24,150036,0.05,0.45,0.0,128,6
3589,stochastic_016,stochastic,16,25,150036,0.05,0.45,0.0,128,6
3590,stochastic_016,stochastic,16,26,150036,0.05,0.45,0.0,128,6
3591,stochastic_016,stochastic,16,27,150036,0.05,0.45,0.0,128,6
3592,stochastic_016,stochastic,16,28,150036,0.05,0.45,0.0,128,6
3593,stochastic_016,stochastic,16,29,150036,0.05,0.45,0.0,128,6
3594,stochastic_016,stochastic,16,30,150036,0.05,0.45,0.0,128,6
3595,stochastic_016,stochastic,16,31,150036,0.05,0.45,0.0,128,6
3596,stochastic_016,stochastic,16,32,150036,0.05,0.45,0.0,128,6
3597,stochastic_016,stochastic,16,33,150036,0.05,0.45,0.0,128,6
3598,stochastic_016,stochastic,16,34,150036,0.05,0.45,0.0,128,6
3599,stochastic_016,stochastic,16,35,150036,0.05,0.45,0.0,128,6
3600,stochastic_016,stochastic,16,36,150036,0.05,0.45,0.0,128,6
3601,stochastic_016,stochastic,16,37,150036,0.05,0.45,0.0,128,6
3602,stochastic_016,stochastic,16,38,150036,0.05,0.45,0.0,128,6
3603,stochastic_016,stochastic,16,39,150036,0.05,0.45,0.0,128,6
3604,stochastic_016,stochastic,16,40,150036,0.05,0.45,0.0,128,6
3605,stochastic_016,stochastic,16,41,150036,0.05,0.45,0.0,128,6
3606,stochastic_016,stochastic,16,42,150036,0.05,0.45,0.0,128,6
3607,stochastic_016,stochastic,16,43,150036,0.05,0.45,0.0,128,6
3608,stochastic_016,stochastic,16,44,150036,0.05,0.45,0.0,128,6
3609,stochastic_016,stochastic,16,45,150036,0.05,0.45,0.0,128,6
3610,stochastic_016,stochastic,16,46,150036,0.05,0.45,0.0,128,6
3611,stochastic_016,stochastic,16,47,150036,0.05,0.45,0.0,128,6
3612,stochastic_016,stochastic,16,48,150036,0.05,0.45,0.0,128,6
3613,stochastic_016,stochastic,16,49,150036,0.05,0.45,0.0,128,6
3614,stochastic_016,stochastic,16,50,150036,0.05,0.45,0.0,128,6
3615,stochastic_016,stochastic,16,51,150036,0.05,0.45,0.0,128,6
3616,stochastic_016,stochastic,16,52,150036,0.05,0.45,0.0,128,6
3617,stochastic_016,stochastic,16,53,150036,0.05,0.45,0.0,128,6
3618,stochastic_016,stochastic,16,54,150036,0.05,0.45,0.0,128,6
3619,stochastic_016,stochastic,16,55,150036,0.05,0.45,0.0,128,6
3620,stochastic_016,stochastic,16,56,150036,0.05,0.45,0.0,128,6
3621,stochastic_016,stochastic,16,57,150036,0.05,0.45,0.0,128,6
3622,stochastic_016,stochastic,16,58,150036,0.05,0.45,0.0,128,6
3623,stochastic_016,stochastic,16,59,150036,0.05,0.45,0.0,128,6
3624,stochastic_016,stochastic,16,60,150036,0.05,0.45,0.0,128,6
3625,stochastic_016,stochastic,16,61,150036,0.05,0.45,0.0,128,6
3626,stochastic_016,stochastic,16,62,150036,0.05,0.45,0.0,128,6
3627,stochastic_016,stochastic,16,63,150036,0.05,0.45,0.0,128,6
3628,stochastic_016,stochastic,16,64,150036,0.05,0.45,0.0,128,6
3629,stochastic_016,stochastic,16,65,150036,0.05,0.45,0.0,128,6
3630,stochastic_016,stochastic,16,66,150036,0.05,0.45,0.0,128,6
3631,stochastic_016,stochastic,16,67,150036,0.05,0.45,0.0,128,6
3632,stochastic_016,stochastic,16,68,150036,0.05,0.45,0.0,128,6
3633,stochastic_016,stochastic,16,69,150036,0.05,0.45,0.0,128,6
3634,stochastic_016,stochastic,16,70,150036,0.05,0.45,0.0,128,6
3635,stochastic_016,stochastic,16,71,150036,0.05,0.45,0.0,128,6
3636,stochastic_016,stochastic,16,72,150036,0.05,0.45,0.0,128,6
3637,stochastic_016,stochastic,16,73,150036,0.05,0.45,0.0,128,6
3638,stochastic_016,stochastic,16,74,150036,0.05,0.45,0.0,128,6
3639,stochastic_016,stochastic,16,75,150036,0.05,0.45,0.0,128,6
3640,stochastic_016,stochastic,16,76,150036,0.05,0.45,0.0,128,6
3641,stochastic_016,stochastic,16,77,150036,0.05,0.45,0.0,128,6
3642,stochastic_016,stochastic,16,78,150036,0.05,0.45,0.0,128,6
3643,stochastic_016,stochastic,16,79,150036,0.05,0.45,0.0,128,6
3644,stochastic_016,stochastic,16,80,150036,0.05,0.45,0.0,128,6
3645,stochastic_016,stochastic,16,81,150036,0.05,0.45,0.0,128,6
3646,stochastic_016,stochastic,16,82,150036,0.05,0.45,0.0,128,6
3647,stochastic_016,stochastic,16,83,150036,0.05,0.45,0.0,128,6
3648,stochastic_016,stochastic,16,84,150036,0.05,0.45,0.0,128,6
3649,stochastic_016,stochastic,16,85,150036,0.05,0.45,0.0,128,6
3650,stochastic_016,stochastic,16,86,150036,0.05,0.45,0.0,128,6
3651,stochastic_016,stochastic,16,87,150036,0.05,0.45,0.0,128,6
3652,stochastic_016,stochastic,16,88,150036,0.05,0.45,0.0,128,6
3653,stochastic_016,stochastic,16,89,150036,0.05,0.45,0.0,128,6
3654,stochastic_016,stochastic,16,90,150036,0.05,0.45,0.0,128,6
3655,stochastic_016,stochastic,16,91,150036,0.05,0.45,0.0,128,6
3656,stochastic_016,stochastic,16,92,150036,0.05,0.45,0.0,128,6
3657,stochastic_016,stochastic,16,93,150036,0.05,0.45,0.0,128,6
3658,stochastic_016,stochastic,16,94,150036,0.05,0.45,0.0,128,6
3659,stochastic_016,stochastic,16,95,150036,0.05,0.45,0.0,128,6
3660,stochastic_016,stochastic,16,96,150036,0.05,0.45,0.0,128,6
3661,stochastic_016,stochastic,16,97,150036,0.05,0.45,0.0,128,6
